trade_id,direction,momentum_status,roc_atr_3,alignment_status,alignment,structure_status,origin_dist_atr,context_status,weekday,all_available
L00232,SHORT,AVAILABLE,1.192395747103114,AVAILABLE,NEUTRAL,AVAILABLE,1.8047844883878696,AVAILABLE,Tuesday,True
L00234,LONG,AVAILABLE,1.2574798891930494,AVAILABLE,NEUTRAL,AVAILABLE,1.891731193493511,AVAILABLE,Tuesday,True
L00235,SHORT,AVAILABLE,0.4843939046098793,AVAILABLE,NEUTRAL,AVAILABLE,1.6616728115798594,AVAILABLE,Tuesday,True
L00240,SHORT,AVAILABLE,1.2690024040674437,AVAILABLE,NEUTRAL,AVAILABLE,1.7935915985364537,AVAILABLE,Tuesday,True
L00241,SHORT,AVAILABLE,0.4428314542560291,AVAILABLE,NEUTRAL,AVAILABLE,1.0981837187348171,AVAILABLE,Tuesday,True
L00243,SHORT,AVAILABLE,2.085778472650883,AVAILABLE,NEUTRAL,AVAILABLE,2.987508217905814,AVAILABLE,Tuesday,True
L00244,SHORT,AVAILABLE,1.3286346708099466,AVAILABLE,NEUTRAL,AVAILABLE,3.443642949355547,AVAILABLE,Wednesday,True
L00246,LONG,AVAILABLE,0.9459458503389856,AVAILABLE,NEUTRAL,AVAILABLE,0.6912546593899074,AVAILABLE,Wednesday,True
L00248,LONG,AVAILABLE,0.6500607330616529,AVAILABLE,NEUTRAL,AVAILABLE,1.3499411030308726,AVAILABLE,Wednesday,True
L00249,LONG,AVAILABLE,1.1227473337690688,AVAILABLE,NEUTRAL,AVAILABLE,2.7550351609153827,AVAILABLE,Wednesday,True
L00251,SHORT,AVAILABLE,0.4734858836445704,AVAILABLE,NEUTRAL,AVAILABLE,0.8957860578948076,AVAILABLE,Wednesday,True
L00253,SHORT,AVAILABLE,0.7467374760002636,AVAILABLE,NEUTRAL,AVAILABLE,1.111840736150771,AVAILABLE,Wednesday,True
L00254,SHORT,AVAILABLE,1.1679917027463822,AVAILABLE,NEUTRAL,AVAILABLE,1.21897894870437,AVAILABLE,Wednesday,True
L00255,SHORT,AVAILABLE,1.2740058884960568,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.6345495523781466,AVAILABLE,Thursday,True
L00256,SHORT,AVAILABLE,0.8762097045114909,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.5594023453450776,AVAILABLE,Thursday,True
L00259,SHORT,AVAILABLE,0.8979839158383385,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.7242440190972106,AVAILABLE,Thursday,True
L00260,SHORT,AVAILABLE,1.3957151617822452,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.261556724570443,AVAILABLE,Thursday,True
L00261,LONG,AVAILABLE,1.1906772094764928,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.8889373859215937,AVAILABLE,Thursday,True
L00263,SHORT,AVAILABLE,0.1281859586915587,AVAILABLE,NEUTRAL,AVAILABLE,1.514051145868794,AVAILABLE,Friday,True
L00265,SHORT,AVAILABLE,1.106195492518781,AVAILABLE,NEUTRAL,AVAILABLE,1.7786755583142346,AVAILABLE,Friday,True
L00266,LONG,AVAILABLE,0.3807860708286216,AVAILABLE,NEUTRAL,AVAILABLE,3.262945772560177,AVAILABLE,Friday,True
L00267,LONG,AVAILABLE,1.0584790457302782,AVAILABLE,NEUTRAL,AVAILABLE,2.4497541524264275,AVAILABLE,Monday,True
L00268,SHORT,AVAILABLE,0.8397782637628564,AVAILABLE,NEUTRAL,AVAILABLE,1.5641723260228175,AVAILABLE,Monday,True
L00269,SHORT,AVAILABLE,0.6744149474704361,AVAILABLE,NEUTRAL,AVAILABLE,1.6951536375372729,AVAILABLE,Monday,True
L00270,SHORT,AVAILABLE,0.3652817867310451,AVAILABLE,NEUTRAL,AVAILABLE,1.5165360270167048,AVAILABLE,Monday,True
L00271,LONG,AVAILABLE,1.236596950167467,AVAILABLE,NEUTRAL,AVAILABLE,2.4172379417333096,AVAILABLE,Tuesday,True
L00273,LONG,AVAILABLE,0.152677024758705,AVAILABLE,NEUTRAL,AVAILABLE,2.357657292524839,AVAILABLE,Tuesday,True
L00274,LONG,AVAILABLE,0.0650440023871548,AVAILABLE,NEUTRAL,AVAILABLE,1.850790631695958,AVAILABLE,Tuesday,True
L00276,SHORT,AVAILABLE,0.3339712996025749,AVAILABLE,NEUTRAL,AVAILABLE,1.2669915464374666,AVAILABLE,Tuesday,True
L00278,LONG,AVAILABLE,0.5989388099683396,AVAILABLE,NEUTRAL,AVAILABLE,2.511833064616892,AVAILABLE,Tuesday,True
L00280,SHORT,AVAILABLE,-1.8716317135704088,AVAILABLE,NEUTRAL,AVAILABLE,1.1627122564976966,AVAILABLE,Tuesday,True
L00281,SHORT,AVAILABLE,0.6514026822301893,AVAILABLE,NEUTRAL,AVAILABLE,0.95551626743845,AVAILABLE,Tuesday,True
L00283,LONG,AVAILABLE,1.1343996777124972,AVAILABLE,NEUTRAL,AVAILABLE,2.115860517371965,AVAILABLE,Wednesday,True
L00284,LONG,AVAILABLE,1.0283315246884184,AVAILABLE,NEUTRAL,AVAILABLE,1.860759662713024,AVAILABLE,Wednesday,True
L00285,SHORT,AVAILABLE,0.9941853554999556,AVAILABLE,NEUTRAL,AVAILABLE,1.683265007446762,AVAILABLE,Wednesday,True
L00287,LONG,AVAILABLE,0.516648189333429,AVAILABLE,NEUTRAL,AVAILABLE,1.750052683883344,AVAILABLE,Wednesday,True
L00289,LONG,AVAILABLE,0.8136825453468411,AVAILABLE,NEUTRAL,AVAILABLE,2.2898775925705026,AVAILABLE,Wednesday,True
L00290,LONG,AVAILABLE,0.3841131352921381,AVAILABLE,NEUTRAL,AVAILABLE,1.4439206903802115,AVAILABLE,Wednesday,True
L00292,LONG,AVAILABLE,0.9949697912141124,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.2507694631770985,AVAILABLE,Thursday,True
L00294,SHORT,AVAILABLE,0.5209805756729609,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.8490001025024283,AVAILABLE,Thursday,True
L00295,SHORT,AVAILABLE,1.534060318460309,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.028303749939557,AVAILABLE,Thursday,True
L00296,SHORT,AVAILABLE,0.6287038247124493,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.282018597175836,AVAILABLE,Thursday,True
L00297,SHORT,AVAILABLE,1.2634123234753107,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.3467510194628507,AVAILABLE,Thursday,True
L00298,LONG,AVAILABLE,0.3219438443949032,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.2629431858962528,AVAILABLE,Thursday,True
L00300,SHORT,AVAILABLE,1.6565700254575886,AVAILABLE,NEUTRAL,AVAILABLE,2.465225350154605,AVAILABLE,Friday,True
L00301,LONG,AVAILABLE,1.438098364385229,AVAILABLE,NEUTRAL,AVAILABLE,1.7936861860451552,AVAILABLE,Friday,True
L00302,LONG,AVAILABLE,0.2481996364417566,AVAILABLE,NEUTRAL,AVAILABLE,1.179881148316002,AVAILABLE,Friday,True
L00304,LONG,AVAILABLE,0.7083927956210417,AVAILABLE,NEUTRAL,AVAILABLE,2.272158881119722,AVAILABLE,Friday,True
L00307,LONG,AVAILABLE,0.7183204544592754,AVAILABLE,NEUTRAL,AVAILABLE,1.937692745186761,AVAILABLE,Friday,True
L00308,SHORT,AVAILABLE,0.5249055517827143,AVAILABLE,NEUTRAL,AVAILABLE,2.2833637249793357,AVAILABLE,Sunday,True
L00309,SHORT,AVAILABLE,0.6473874063555427,AVAILABLE,NEUTRAL,AVAILABLE,1.8325554657291647,AVAILABLE,Monday,True
L00312,SHORT,AVAILABLE,0.3331516152219329,AVAILABLE,NEUTRAL,AVAILABLE,1.0270575454553803,AVAILABLE,Monday,True
L00313,SHORT,AVAILABLE,0.4585131617782497,AVAILABLE,NEUTRAL,AVAILABLE,1.2401351539898162,AVAILABLE,Monday,True
L00314,SHORT,AVAILABLE,0.0820098972956109,AVAILABLE,NEUTRAL,AVAILABLE,1.1154781788892554,AVAILABLE,Monday,True
L00315,SHORT,AVAILABLE,1.5343499848691755,AVAILABLE,NEUTRAL,AVAILABLE,1.532479213018818,AVAILABLE,Monday,True
L00316,LONG,AVAILABLE,0.3445379375821377,AVAILABLE,NEUTRAL,AVAILABLE,1.7062341675246384,AVAILABLE,Monday,True
L00317,LONG,AVAILABLE,1.23740057390516,AVAILABLE,NEUTRAL,AVAILABLE,2.3112097174600565,AVAILABLE,Tuesday,True
L00318,LONG,AVAILABLE,0.6102952331011282,AVAILABLE,NEUTRAL,AVAILABLE,1.269028829456527,AVAILABLE,Tuesday,True
L00320,LONG,AVAILABLE,0.6498558003994079,AVAILABLE,NEUTRAL,AVAILABLE,1.7654787406650536,AVAILABLE,Tuesday,True
L00323,SHORT,AVAILABLE,0.2056636599743813,AVAILABLE,NEUTRAL,AVAILABLE,1.2075063117786056,AVAILABLE,Tuesday,True
L00324,LONG,AVAILABLE,1.6015937975055865,AVAILABLE,NEUTRAL,AVAILABLE,2.6708835112300027,AVAILABLE,Tuesday,True
L00325,SHORT,AVAILABLE,0.8235907812639643,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.622310650755864,AVAILABLE,Tuesday,True
L00326,LONG,AVAILABLE,1.1805275386210878,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.6139973712634146,AVAILABLE,Wednesday,True
L00327,LONG,AVAILABLE,0.3698251467860731,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.5027836158014047,AVAILABLE,Wednesday,True
L00329,LONG,AVAILABLE,0.5938430441857732,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,7.388301176194169,AVAILABLE,Wednesday,True
L00330,LONG,AVAILABLE,0.4687983103667809,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.8493746667496995,AVAILABLE,Wednesday,True
L00331,SHORT,AVAILABLE,-0.4338247988468496,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.580540904831829,AVAILABLE,Wednesday,True
L00332,SHORT,AVAILABLE,1.091049030182887,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.49762632621966,AVAILABLE,Wednesday,True
L00333,SHORT,AVAILABLE,1.0504359793996938,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.404842449429998,AVAILABLE,Wednesday,True
L00334,LONG,AVAILABLE,0.7732498723422783,AVAILABLE,NEUTRAL,AVAILABLE,1.5812803924012124,AVAILABLE,Thursday,True
L00336,LONG,AVAILABLE,0.6063114278467648,AVAILABLE,NEUTRAL,AVAILABLE,1.0850778475197356,AVAILABLE,Thursday,True
L00337,LONG,AVAILABLE,1.1721187569472855,AVAILABLE,NEUTRAL,AVAILABLE,1.7699408672102257,AVAILABLE,Thursday,True
L00338,LONG,AVAILABLE,0.2318651226383215,AVAILABLE,NEUTRAL,AVAILABLE,2.2204706137396126,AVAILABLE,Thursday,True
L00339,LONG,AVAILABLE,1.017260412453983,AVAILABLE,NEUTRAL,AVAILABLE,2.087141439875844,AVAILABLE,Thursday,True
L00340,LONG,AVAILABLE,0.9053515882940404,AVAILABLE,NEUTRAL,AVAILABLE,2.2544806638294093,AVAILABLE,Thursday,True
L00341,SHORT,AVAILABLE,0.4438122831221593,AVAILABLE,NEUTRAL,AVAILABLE,2.3706550245932303,AVAILABLE,Thursday,True
L00343,SHORT,AVAILABLE,1.3506161025946235,AVAILABLE,NEUTRAL,AVAILABLE,2.1392246285679897,AVAILABLE,Friday,True
L00345,LONG,AVAILABLE,0.1284136404035676,AVAILABLE,NEUTRAL,AVAILABLE,2.045968389226136,AVAILABLE,Friday,True
L00346,LONG,AVAILABLE,0.3309337299698303,AVAILABLE,NEUTRAL,AVAILABLE,2.010204086772576,AVAILABLE,Friday,True
L00348,LONG,AVAILABLE,0.9087666670156668,AVAILABLE,NEUTRAL,AVAILABLE,1.1434368348537154,AVAILABLE,Friday,True
L00349,LONG,AVAILABLE,0.4119952349411011,AVAILABLE,NEUTRAL,AVAILABLE,2.8391513129481782,AVAILABLE,Friday,True
L00350,LONG,AVAILABLE,1.2344982679873264,AVAILABLE,NEUTRAL,AVAILABLE,2.3657887484412017,AVAILABLE,Friday,True
L00351,LONG,AVAILABLE,1.2377073392020568,AVAILABLE,NEUTRAL,AVAILABLE,2.051716094555371,AVAILABLE,Friday,True
L00352,LONG,AVAILABLE,0.9126781553018276,AVAILABLE,NEUTRAL,AVAILABLE,2.110402984683786,AVAILABLE,Friday,True
L00353,SHORT,AVAILABLE,2.2453832848559694,AVAILABLE,NEUTRAL,AVAILABLE,2.297311437775822,AVAILABLE,Sunday,True
L00354,LONG,AVAILABLE,0.0203285644638431,AVAILABLE,NEUTRAL,AVAILABLE,2.388035643327184,AVAILABLE,Monday,True
L00355,LONG,AVAILABLE,1.7159657402851438,AVAILABLE,NEUTRAL,AVAILABLE,2.133397836326239,AVAILABLE,Monday,True
L00356,SHORT,AVAILABLE,2.03773656033833,AVAILABLE,NEUTRAL,AVAILABLE,2.2491201929064624,AVAILABLE,Monday,True
L00357,SHORT,AVAILABLE,2.489361653322684,AVAILABLE,NEUTRAL,AVAILABLE,1.550550029801233,AVAILABLE,Monday,True
L00359,SHORT,AVAILABLE,1.4684396951968883,AVAILABLE,NEUTRAL,AVAILABLE,1.5595571385561395,AVAILABLE,Monday,True
L00360,LONG,AVAILABLE,0.658738356098495,AVAILABLE,NEUTRAL,AVAILABLE,1.7100250152137113,AVAILABLE,Monday,True
L00361,SHORT,AVAILABLE,1.1261885024566427,AVAILABLE,NEUTRAL,AVAILABLE,1.7841796679546087,AVAILABLE,Monday,True
L00362,SHORT,AVAILABLE,0.8304586842667141,AVAILABLE,NEUTRAL,AVAILABLE,1.6488485986259331,AVAILABLE,Monday,True
L00363,LONG,AVAILABLE,0.92470331715668,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.6303603811919962,AVAILABLE,Monday,True
L00365,LONG,AVAILABLE,0.7745386206583698,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.421375661005137,AVAILABLE,Tuesday,True
L00366,SHORT,AVAILABLE,1.4112671618008292,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.888860946252306,AVAILABLE,Tuesday,True
L00367,SHORT,AVAILABLE,0.911893372331194,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.624433122660308,AVAILABLE,Tuesday,True
L00371,LONG,AVAILABLE,0.5874766064354331,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.1599278651112863,AVAILABLE,Tuesday,True
L00372,LONG,AVAILABLE,1.1342681492720588,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.1989804444027776,AVAILABLE,Tuesday,True
L00373,LONG,AVAILABLE,0.4517192725431178,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.573309821441527,AVAILABLE,Tuesday,True
L00375,SHORT,AVAILABLE,0.7124571869682036,AVAILABLE,NEUTRAL,AVAILABLE,1.6970179696665575,AVAILABLE,Tuesday,True
L00377,SHORT,AVAILABLE,1.121173833670479,AVAILABLE,NEUTRAL,AVAILABLE,1.573766529987669,AVAILABLE,Wednesday,True
L00379,SHORT,AVAILABLE,0.9436928209019808,AVAILABLE,NEUTRAL,AVAILABLE,1.311028281637225,AVAILABLE,Wednesday,True
L00380,SHORT,AVAILABLE,0.3463560415449536,AVAILABLE,NEUTRAL,AVAILABLE,1.3649607689606298,AVAILABLE,Wednesday,True
L00383,LONG,AVAILABLE,0.6852328046620068,AVAILABLE,NEUTRAL,AVAILABLE,0.4190414106708007,AVAILABLE,Wednesday,True
L00384,SHORT,AVAILABLE,1.399506060447102,AVAILABLE,NEUTRAL,AVAILABLE,1.1276633848550317,AVAILABLE,Wednesday,True
L00385,SHORT,AVAILABLE,2.777245236677488,AVAILABLE,NEUTRAL,AVAILABLE,3.2038832185698625,AVAILABLE,Wednesday,True
L00387,SHORT,AVAILABLE,0.7051914276845562,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.5753454500818758,AVAILABLE,Wednesday,True
L00388,SHORT,AVAILABLE,1.6776046556403257,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.6607751380215463,AVAILABLE,Thursday,True
L00389,SHORT,AVAILABLE,0.5769116186046108,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.1601532740154523,AVAILABLE,Thursday,True
L00391,SHORT,AVAILABLE,1.0732091491947706,AVAILABLE,AGAINST_SINGLE,AVAILABLE,0.8105414492366548,AVAILABLE,Thursday,True
L00392,LONG,AVAILABLE,0.6279947037454046,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.5261192170853195,AVAILABLE,Thursday,True
L00393,SHORT,AVAILABLE,1.0139097771660022,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.5990628728890337,AVAILABLE,Thursday,True
L00394,SHORT,AVAILABLE,0.8767346817039137,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.7833531748115403,AVAILABLE,Thursday,True
L00395,LONG,AVAILABLE,1.5351276754837455,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.0122601378265865,AVAILABLE,Thursday,True
L00397,SHORT,AVAILABLE,2.3752023423888207,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.926065426825241,AVAILABLE,Friday,True
L00398,LONG,AVAILABLE,1.2740117891190834,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,3.353291341219561,AVAILABLE,Friday,True
L00399,LONG,AVAILABLE,0.9687489883198,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.757510507191734,AVAILABLE,Monday,True
L00400,LONG,AVAILABLE,0.5145066600713207,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.5625010313120924,AVAILABLE,Monday,True
L00401,SHORT,AVAILABLE,0.8694729250500614,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.372050822103409,AVAILABLE,Monday,True
L00402,LONG,AVAILABLE,0.6043529641840631,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.125079956996362,AVAILABLE,Monday,True
L00403,LONG,AVAILABLE,0.4209366113137792,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.58355078637974,AVAILABLE,Monday,True
L00404,LONG,AVAILABLE,0.6352376973506371,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.5827777170730606,AVAILABLE,Monday,True
L00405,LONG,AVAILABLE,0.3657263678130127,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,3.6244354635893816,AVAILABLE,Tuesday,True
L00406,LONG,AVAILABLE,2.3100642985661564,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,3.13251890340282,AVAILABLE,Tuesday,True
L00407,SHORT,AVAILABLE,0.9485758572623824,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.485527909354007,AVAILABLE,Wednesday,True
L00408,SHORT,AVAILABLE,1.743768717612216,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.8594572169892256,AVAILABLE,Wednesday,True
L00409,SHORT,AVAILABLE,0.4417331214154391,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.26888489308314,AVAILABLE,Wednesday,True
L00411,LONG,AVAILABLE,1.2237627830754512,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.9351546555200727,AVAILABLE,Wednesday,True
L00413,SHORT,AVAILABLE,0.5015542615241358,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.141942089942933,AVAILABLE,Wednesday,True
L00414,SHORT,AVAILABLE,1.8284084829719744,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.635927020949814,AVAILABLE,Thursday,True
L00415,LONG,AVAILABLE,0.0353996520137787,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.127766347486904,AVAILABLE,Thursday,True
L00416,LONG,AVAILABLE,1.4449590392896117,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.124224464808345,AVAILABLE,Thursday,True
L00417,LONG,AVAILABLE,0.3675140236165436,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,0.7401698134783538,AVAILABLE,Thursday,True
L00418,LONG,AVAILABLE,1.4834230796757435,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.1751224994704303,AVAILABLE,Thursday,True
L00421,SHORT,AVAILABLE,0.4232467584431018,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.6075643227933778,AVAILABLE,Thursday,True
L00422,LONG,AVAILABLE,0.9376194501044388,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.1053884987122933,AVAILABLE,Friday,True
L00423,LONG,AVAILABLE,1.7693965814475012,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.258622483849296,AVAILABLE,Friday,True
L00424,LONG,AVAILABLE,0.5715613550059306,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.6925381266654052,AVAILABLE,Friday,True
L00425,LONG,AVAILABLE,1.2615373407217134,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.6858865312257307,AVAILABLE,Friday,True
L00426,LONG,AVAILABLE,1.4521573600195083,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.6193866960292225,AVAILABLE,Friday,True
L00428,SHORT,AVAILABLE,0.1188402413270945,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.365541462637357,AVAILABLE,Friday,True
L00429,SHORT,AVAILABLE,1.4204965786651138,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.853598873425788,AVAILABLE,Sunday,True
L00430,LONG,AVAILABLE,0.6715777330127406,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.134626371418975,AVAILABLE,Monday,True
L00432,LONG,AVAILABLE,1.6834910312066442,AVAILABLE,AGAINST_SINGLE,AVAILABLE,3.3132094023496843,AVAILABLE,Monday,True
L00434,LONG,AVAILABLE,0.7216291992610567,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.4894333727250064,AVAILABLE,Monday,True
L00435,SHORT,AVAILABLE,2.6909479025458647,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.7633670042896634,AVAILABLE,Monday,True
L00436,SHORT,AVAILABLE,0.998368128833497,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.5073814084430972,AVAILABLE,Monday,True
L00437,LONG,AVAILABLE,2.2175210530327947,AVAILABLE,NEUTRAL,AVAILABLE,2.711000747485921,AVAILABLE,Tuesday,True
L00438,LONG,AVAILABLE,1.6316223501243892,AVAILABLE,NEUTRAL,AVAILABLE,1.8263409734172216,AVAILABLE,Tuesday,True
L00440,LONG,AVAILABLE,1.6684123192342293,AVAILABLE,NEUTRAL,AVAILABLE,2.4779274031754897,AVAILABLE,Tuesday,True
L00441,LONG,AVAILABLE,1.1169022833668798,AVAILABLE,NEUTRAL,AVAILABLE,2.0119823457230424,AVAILABLE,Tuesday,True
L00442,SHORT,AVAILABLE,0.1161880039008166,AVAILABLE,NEUTRAL,AVAILABLE,1.0269531085418817,AVAILABLE,Tuesday,True
L00443,LONG,AVAILABLE,0.0698238811877131,AVAILABLE,NEUTRAL,AVAILABLE,0.8600487377290378,AVAILABLE,Tuesday,True
L00445,SHORT,AVAILABLE,2.0668557078471435,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.540708376019518,AVAILABLE,Wednesday,True
L00446,SHORT,AVAILABLE,1.5057387119467756,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.6059772755510282,AVAILABLE,Wednesday,True
L00447,SHORT,AVAILABLE,0.7648578223140364,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.9714731320382943,AVAILABLE,Wednesday,True
L00448,SHORT,AVAILABLE,1.775124367734496,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.12310596188754,AVAILABLE,Wednesday,True
L00449,LONG,AVAILABLE,0.213902954849241,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.1646866622918275,AVAILABLE,Wednesday,True
L00450,SHORT,AVAILABLE,0.7327028174921919,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.4640530867400343,AVAILABLE,Wednesday,True
L00453,SHORT,AVAILABLE,1.415005697043808,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.8836535795765297,AVAILABLE,Wednesday,True
L00455,LONG,AVAILABLE,0.7788836907686041,AVAILABLE,NEUTRAL,AVAILABLE,1.229963436721052,AVAILABLE,Thursday,True
L00456,SHORT,AVAILABLE,1.1883581669507297,AVAILABLE,NEUTRAL,AVAILABLE,1.9201794405200097,AVAILABLE,Thursday,True
L00460,LONG,AVAILABLE,2.239950131257807,AVAILABLE,NEUTRAL,AVAILABLE,2.2922974127777658,AVAILABLE,Thursday,True
L00461,LONG,AVAILABLE,0.5583062083635264,AVAILABLE,NEUTRAL,AVAILABLE,2.261023410505105,AVAILABLE,Thursday,True
L00463,LONG,AVAILABLE,0.61362439850604,AVAILABLE,NEUTRAL,AVAILABLE,1.9714173567346127,AVAILABLE,Friday,True
L00464,LONG,AVAILABLE,0.5374677348753449,AVAILABLE,NEUTRAL,AVAILABLE,2.0768532130452484,AVAILABLE,Friday,True
L00465,LONG,AVAILABLE,1.8003604793147847,AVAILABLE,NEUTRAL,AVAILABLE,1.6740156029678008,AVAILABLE,Friday,True
L00467,LONG,AVAILABLE,1.606136714052391,AVAILABLE,NEUTRAL,AVAILABLE,2.153599251178409,AVAILABLE,Friday,True
L00468,LONG,AVAILABLE,1.4208185305618422,AVAILABLE,NEUTRAL,AVAILABLE,1.7708838696885394,AVAILABLE,Friday,True
L00469,LONG,AVAILABLE,1.7612545446533394,AVAILABLE,NEUTRAL,AVAILABLE,1.7852985550077776,AVAILABLE,Friday,True
L00470,LONG,AVAILABLE,3.838073346925946,AVAILABLE,NEUTRAL,AVAILABLE,4.230229986638738,AVAILABLE,Sunday,True
L00471,SHORT,AVAILABLE,0.352372469148371,AVAILABLE,NEUTRAL,AVAILABLE,1.3328088331348973,AVAILABLE,Monday,True
L00472,SHORT,AVAILABLE,0.5124032021202949,AVAILABLE,NEUTRAL,AVAILABLE,1.1781810614259736,AVAILABLE,Monday,True
L00474,SHORT,AVAILABLE,1.6396288295989714,AVAILABLE,NEUTRAL,AVAILABLE,1.6536195933345603,AVAILABLE,Monday,True
L00475,SHORT,AVAILABLE,0.9473423828073634,AVAILABLE,NEUTRAL,AVAILABLE,1.2734395355938437,AVAILABLE,Monday,True
L00476,SHORT,AVAILABLE,0.1370135450651097,AVAILABLE,NEUTRAL,AVAILABLE,1.2988501790207023,AVAILABLE,Monday,True
L00477,SHORT,AVAILABLE,0.5545905899296854,AVAILABLE,NEUTRAL,AVAILABLE,1.6035729506138945,AVAILABLE,Monday,True
L00480,SHORT,AVAILABLE,1.2032197414304209,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.551961341247343,AVAILABLE,Monday,True
L00481,SHORT,AVAILABLE,0.4779631588616602,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.4248816701893263,AVAILABLE,Tuesday,True
L00482,SHORT,AVAILABLE,0.738708409587866,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.4241133727087545,AVAILABLE,Tuesday,True
L00483,SHORT,AVAILABLE,0.3788951991890698,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.2167085099573938,AVAILABLE,Tuesday,True
L00484,SHORT,AVAILABLE,0.3101174679859559,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.3895158692767222,AVAILABLE,Tuesday,True
L00485,SHORT,AVAILABLE,1.035908031449566,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.3378293728377364,AVAILABLE,Tuesday,True
L00486,SHORT,AVAILABLE,1.343659764977688,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.5598580120111387,AVAILABLE,Tuesday,True
