trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,time_to_fill_bars,exit_bar,outcome,pnl_usd,pnl_r,origin_bar,atr_m5,risk_price,risk_atr,risk_ticks,risk_usd,reward_price,reward_atr,reward_ticks,reward_usd,rr_nominal,rr_geometric,spread_price,spread_usd,spread_over_risk,spread_over_reward,breakeven_pct,rr_effective_net,cost_frac_of_target,swap_1night_estimate_usd,origin_retracement_frac,origin_dist_to_target_atr,distance_to_limit_atr,distance_to_limit_price,momentum_roc_atr_10
L02120,XAU,LONG,67803,2026-03-30T19:30:03+00:00,19,Nueva York,Monday,sub3,FILLED_CLOSED,True,67804.0,1.0,67808.0,win,11.925405557327394,0.9770593448381939,67801,7.6516809164210065,12.20540555732805,1.5951273570666613,12205.40555732805,12.20540555732805,12.20540555732805,1.5951273570666613,12205.40555732805,12.20540555732805,1.0,1.0,0.28,0.28,0.022940655161752473,0.022940655161752473,51.14703275808762,0.9551476323753602,0.022940655161752473,-0.5493,0.49629160202706885,3.1667674461770283,0.49705568805286626,3.8033115226726295,-0.8446510081372732
L02121,XAU,SHORT,67823,2026-03-30T22:10:03+00:00,22,Post-NY / transicion,Monday,sub3,FILLED_CLOSED,True,67824.0,1.0,67835.0,win,14.90767276970655,0.9815639957321748,67821,6.324008639533508,15.187672769707206,2.4015895036518367,15187.672769707206,15.187672769707206,15.187672769707206,2.4015895036518367,15187.672769707206,15.187672769707206,1.0,1.0,0.36,0.36,0.023703434058576982,0.023703434058576982,51.18517170292884,0.9536908185125408,0.023703434058576982,0.0,0.49700354102358957,4.774565428430714,0.019019542374098978,0.12027975029377558,-0.8793473122784827
L02122,XAU,LONG,67836,2026-03-30T23:15:03+00:00,23,Post-NY / transicion,Monday,sub3,FILLED_CLOSED,True,67837.0,1.0,67843.0,win,13.51398959855851,0.9797013041078484,67835,6.798133903326911,13.793989598559165,2.0290847157053764,13793.989598559165,13.793989598559165,13.793989598559165,2.0290847157053764,13793.989598559165,13.793989598559165,1.0,1.0,0.28,0.28,0.020298695892104132,0.020298695892104132,51.0149347946052,0.9602102874896732,0.020298695892104132,-0.5493,0.49672189262039224,4.031736501057253,0.05776658815878432,0.3927050014417546,-1.1547286522493732
L02123,XAU,SHORT,67848,2026-03-31T00:15:03+00:00,0,Asia,Tuesday,sub3,EXPIRED,False,,,,,,,67846,8.84600604687517,16.447497248333093,1.8593133625703469,16447.497248333093,16.447497248333093,16.447497248333093,1.8593133625703469,16447.497248333093,16.447497248333093,1.0,1.0,0.28,0.28,0.017023866657182585,0.017023866657182585,50.85119333285913,0.9665221884848431,0.017023866657182585,0.0,0.49723156994284645,3.6981505826827363,1.757814176168165,15.54963483166648,0.9786337420669317
L02124,XAU,LONG,67850,2026-03-31T00:25:03+00:00,0,Asia,Tuesday,sub3,FILLED_CLOSED,True,67851.0,1.0,67853.0,win,27.047771875926628,0.9897540128309069,67849,10.357362356744407,27.327771875927283,2.6384875738302473,27327.771875927283,27.327771875927283,27.327771875927283,2.6384875738302473,27327.771875927283,27.327771875927283,1.0,1.0,0.28,0.28,0.010245987169069161,0.010245987169069161,50.51229935845346,0.9797158567335057,0.010245987169069161,-0.5493,0.4983543322158869,5.2596638290231175,0.23447356966244734,2.4285277240733194,0.1072666922072516
L02125,XAU,SHORT,67873,2026-03-31T02:20:03+00:00,2,Asia,Tuesday,sub3,FILLED_CLOSED,True,67876.0,3.0,67889.0,win,32.132887939105785,0.9913614608939911,67866,13.201791027689467,32.41288793910644,2.455188683953834,32412.88793910644,32.41288793910644,32.41288793910644,2.455188683953834,32412.88793910644,32.41288793910644,1.0,1.0,0.28,0.28,0.008638539105988687,0.008638539105988687,50.43192695529943,0.9828708922551274,0.008638539105988687,0.0,0.4985707194159418,4.89638076399141,0.18981457104099403,2.50589230089372,-0.21080473052203946
L02126,XAU,SHORT,67991,2026-03-31T12:10:03+00:00,12,Londres/NY (overlap),Tuesday,sub3,FILLED_CLOSED,True,67992.0,1.0,68011.0,loss,-19.708587556808197,-1.0144117527422907,67990,10.18366507964845,19.428587556807543,1.9078187867386383,19428.587556807543,19.428587556807543,19.428587556807543,1.9078187867386383,19428.587556807543,19.428587556807543,1.0,1.0,0.28,0.28,0.014411752742256933,0.014411752742256933,50.72058763711284,0.9715859901991519,0.014411752742256933,0.0,0.49762232779736076,3.79757877847943,0.2559311547275569,2.6063171631931255,-0.007168342578871485
L02127,XAU,SHORT,68022,2026-03-31T14:45:03+00:00,14,Londres/NY (overlap),Tuesday,sub3,FILLED_CLOSED,True,68023.0,1.0,68044.0,loss,-24.062428888899376,-1.0117733979699337,68019,11.50451849157117,23.78242888889872,2.0672250565134913,23782.42888889872,23.78242888889872,23.78242888889872,2.0672250565134913,23782.42888889872,23.78242888889872,1.0,1.0,0.28,0.28,0.011773397969906252,0.011773397969906252,50.58866989849532,0.976727203949957,0.011773397969906252,0.0,0.49804551541129105,4.118351603546949,0.4114710854321647,4.7337767111012,0.4849398959276044
L02128,XAU,SHORT,68074,2026-03-31T19:05:03+00:00,19,Nueva York,Tuesday,sub3,FILLED_CLOSED,True,68075.0,1.0,68077.0,loss,-11.632644846918083,-1.0246638562005825,68073,8.622238819607885,11.352644846917428,1.3166701925606967,11352.644846917428,11.352644846917428,11.352644846917428,1.3166701925606967,11352.644846917428,11.352644846917428,1.0,1.0,0.28,0.28,0.024663856200524772,0.024663856200524772,51.23319281002624,0.9518596151288505,0.024663856200524772,0.0,0.495846959926867,2.611647828940393,0.2661018328401274,2.294393553082955,0.41532136547372794
L02129,XAU,SHORT,68086,2026-03-31T20:05:03+00:00,20,Nueva York,Tuesday,sub3,FILLED_CLOSED,True,68087.0,1.0,68092.0,win,9.454582501109144,0.9712365681867986,68085,7.4493500415710745,9.734582501109799,1.3067693754201362,9734.582501109799,9.734582501109799,9.734582501109799,1.3067693754201362,9734.582501109799,9.734582501109799,1.0,1.0,0.28,0.28,0.028763431813134094,0.028763431813134094,51.4381715906567,0.9440815430959862,0.028763431813134094,0.0,0.49513802198093637,2.5883695590377624,0.035293229264803216,0.2629116188909393,-0.654956469057389
L02130,XAU,SHORT,68098,2026-03-31T22:05:03+00:00,22,Post-NY / transicion,Tuesday,sub3,FILLED_CLOSED,True,68099.0,1.0,68102.0,loss,-10.737462480535214,-1.0346905614619997,68097,7.210656878747316,10.377462480534632,1.4391840653410033,10377.462480534632,10.377462480534632,10.377462480534632,1.4391840653410033,10377.462480534632,10.377462480534632,1.0,1.0,0.36,0.36,0.03469056146194357,0.03469056146194357,51.734528073097174,0.9329450509088858,0.03469056146194357,0.0,0.4954475302218692,2.852397226345681,0.2934274692366918,2.115804799464968,1.097819537541965
L02131,XAU,SHORT,68106,2026-03-31T22:45:03+00:00,22,Post-NY / transicion,Tuesday,sub3,FILLED_CLOSED,True,68107.0,1.0,68120.0,loss,-20.519897786609363,-1.0138340619578579,68105,10.934838603779497,20.239897786608708,1.8509553291086553,20239.897786608708,20.239897786608708,20.239897786608708,1.8509553291086553,20239.897786608708,20.239897786608708,1.0,1.0,0.28,0.28,0.013834061957825498,0.013834061957825498,50.691703097891285,0.972709415718169,0.013834061957825498,0.0,0.4976688320880519,3.6847312039238287,0.5029755785778319,5.4999567733912045,-0.23539442082939768
L02132,XAU,SHORT,68133,2026-04-01T01:00:03+00:00,1,Asia,Wednesday,sub3,FILLED_CLOSED,True,68134.0,1.0,68140.0,win,18.70206672036602,0.9852492352847843,68127,9.832015099781245,18.982066720366674,1.9306384833348162,18982.066720366674,18.982066720366674,18.982066720366674,1.9306384833348162,18982.066720366674,18.982066720366674,1.0,1.0,0.28,0.28,0.014750764715181199,0.014750764715181199,50.73753823575906,0.9709273149070817,0.014750764715181199,0.0,0.47406679995617673,3.6708815552506406,0.158248723567227,1.5559038396340839,-0.08197709135104138
L02133,XAU,SHORT,68214,2026-04-01T07:45:03+00:00,7,Asia/Londres (overlap),Wednesday,sub3,FILLED_CLOSED,True,68215.0,1.0,68259.0,loss,-24.64258350694672,-1.0114930339765003,68212,9.293515875299533,24.362583506946066,2.621460363746444,24362.583506946066,24.362583506946066,24.362583506946066,2.621460363746444,24362.583506946066,24.362583506946066,1.0,1.0,0.28,0.28,0.011493033976473334,0.011493033976473334,50.57465169882367,0.9772751099801629,0.011493033976473334,0.0,0.4980436177729079,5.222486368467885,0.09354086706466415,0.8693235330547395,0.8445673419315254
L02134,XAU,SHORT,68265,2026-04-01T12:00:03+00:00,12,Londres/NY (overlap),Wednesday,sub3,FILLED_CLOSED,True,68266.0,1.0,68269.0,win,14.270625345408916,0.9807568407986679,68261,7.059071111433529,14.550625345409571,2.0612662934988744,14550.625345409571,14.550625345409571,14.550625345409571,2.0612662934988744,14550.625345409571,14.550625345409571,1.0,1.0,0.28,0.28,0.01924315920128714,0.01924315920128714,50.96215796006436,0.9622402975628177,0.01924315920128714,0.0,0.4967050157377671,4.095543086964063,0.0743575813736043,0.524895454590478,-1.642567388394758
L02135,XAU,LONG,68271,2026-04-01T12:30:03+00:00,12,Londres/NY (overlap),Wednesday,sub3,FILLED_CLOSED,True,68272.0,1.0,68276.0,loss,-18.66094079217146,-1.0152331702259723,68270,8.198718117996563,18.380940792170804,2.2419286195269716,18380.940792170804,18.380940792170804,18.380940792170804,2.2419286195269716,18380.940792170804,18.380940792170804,1.0,1.0,0.28,0.28,0.015233170225936612,0.015233170225936612,50.76165851129684,0.9699907948780937,0.015233170225936612,-0.5493,0.4974163029769071,4.460806494134963,0.19174287311807495,1.5720457678298771,-1.9677466364634655
L02136,XAU,LONG,68280,2026-04-01T13:15:03+00:00,13,Londres/NY (overlap),Wednesday,sub3,FILLED_CLOSED,True,68281.0,1.0,68293.0,win,18.525466620700172,0.9851107124514297,68277,10.107866777354365,18.805466620700827,1.860478282404012,18805.466620700827,18.805466620700827,18.805466620700827,1.860478282404012,18805.466620700827,18.805466620700827,1.0,1.0,0.28,0.28,0.01488928754853546,0.01488928754853546,50.74446437742678,0.9706583018833501,0.01488928754853546,-0.5493,0.49747962986897437,3.702294261064316,0.4849855629559875,4.90216945929933,0.40562465753763116
L02137,XAU,SHORT,68315,2026-04-01T16:10:03+00:00,16,Nueva York,Wednesday,sub3,FILLED_CLOSED,True,68316.0,1.0,68325.0,loss,-12.599522010741566,-1.0227281545303895,68313,8.77896314802047,12.319522010740911,1.4033003445878216,12319.522010740911,12.319522010740911,12.319522010740911,1.4033003445878216,12319.522010740911,12.319522010740911,1.0,1.0,0.28,0.28,0.0227281545303364,0.0227281545303364,51.13640772651682,0.95555386946246,0.0227281545303364,0.0,0.4960808235161497,2.78477265814629,0.39219955833120296,3.4431054692595353,-0.5550769399343457
L02138,XAU,SHORT,68330,2026-04-01T17:25:03+00:00,17,Nueva York,Wednesday,sub3,FILLED_CLOSED,True,68331.0,1.0,68332.0,win,7.543823917003465,0.9642118735070061,68326,6.212846026711929,7.82382391700412,1.2592978939709505,7823.82391700412,7.82382391700412,7.82382391700412,1.2592978939709505,7823.82391700412,7.82382391700412,1.0,1.0,0.28,0.28,0.03578812649291026,0.03578812649291026,51.789406324645505,0.9308968203486059,0.03578812649291026,0.0,0.49379781220669167,2.4877369642763076,0.0677462794323107,0.42089720299554756,-0.6578305630669938
L02139,XAU,SHORT,68391,2026-04-01T23:45:03+00:00,23,Post-NY / transicion,Wednesday,sub3,FILLED_CLOSED,True,68395.0,4.0,68406.0,win,13.461965034679451,0.9767812500470441,68388,6.741196114989371,13.78196503468007,2.0444391172710747,13781.96503468007,13.78196503468007,13.78196503468007,2.0444391172710747,13781.96503468007,13.78196503468007,1.0,1.0,0.28,0.28,0.020316406208797197,0.020316406208797197,51.01582031043985,0.9601762628040313,0.020316406208797197,0.0,0.4964925035187354,4.060394595032903,0.37219637621009066,2.5090487653205855,-1.1342200804688778
L02140,XAU,LONG,68429,2026-04-02T02:55:03+00:00,2,Asia,Thursday,sub3,FILLED_CLOSED,True,68430.0,1.0,68460.0,loss,-35.751373797172164,-1.007893689192917,68412,15.686504544123522,35.47137379717151,2.2612669187961183,35471.37379717151,35.47137379717151,35.47137379717151,2.2612669187961183,35471.37379717151,35.47137379717151,1.0,1.0,0.28,0.28,0.00789368919289862,0.00789368919289862,50.394684459644935,0.984336266259947,0.00789368919289862,-0.5493,0.4986855498668111,4.510675720987788,0.08597445014186851,1.3486386028289417,-0.234979054105495
L02141,XAU,LONG,68475,2026-04-02T06:45:03+00:00,6,Asia,Thursday,sub3,FILLED_CLOSED,True,68476.0,1.0,68487.0,win,44.9794662247341,0.9938134489123155,68468,15.354101280572467,45.25946622473475,2.947711845694383,45259.46622473475,45.25946622473475,45.25946622473475,2.947711845694383,45259.46622473475,45.25946622473475,1.0,1.0,0.28,0.28,0.00618655108767008,0.00618655108767008,50.30932755438351,0.9877029740042091,0.00618655108767008,-0.5493,0.49899182483440635,5.8835603724831484,0.035344587439472344,0.5426843752657078,0.35039497927549945
L02142,XAU,SHORT,68531,2026-04-02T11:25:03+00:00,11,Londres,Thursday,sub3,EXPIRED,False,,,,,,,68530,8.785783219120123,8.361645396632412,0.9517245290590964,8361.645396632412,8.361645396632412,8.361645396632412,0.9517245290590964,8361.645396632412,8.361645396632412,1.0,1.0,0.28,0.28,0.03348623228064274,0.03348623228064274,51.674311614032135,0.9351975261310506,0.03348623228064274,0.0,0.42397288545973355,1.6522217531698629,0.8602059776435867,7.557583243367844,-0.06408079803003437
L02143,XAU,LONG,68540,2026-04-02T12:10:03+00:00,12,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,68541.0,1.0,68542.0,win,16.728179498113604,0.9835373327267801,68534,9.735052810367733,17.00817949811426,1.7471070603747234,17008.17949811426,17.00817949811426,17.00817949811426,1.7471070603747234,17008.17949811426,17.00817949811426,1.0,1.0,0.28,0.28,0.016462667273181374,0.016462667273181374,50.82313336365907,0.9676079254000639,0.016462667273181374,-0.5493,0.4972851057522768,3.475343739296095,0.3013362864104382,2.9335246618857127,-1.3505833256495179
L02144,XAU,SHORT,68549,2026-04-02T12:55:03+00:00,12,Londres/NY (overlap),Thursday,sub3,EXPIRED,False,,,,,,,68531,10.051383256416159,15.499248366597385,1.5420015306553612,15499.248366597385,15.499248366597385,15.499248366597385,1.5420015306553612,15499.248366597385,15.499248366597385,1.0,1.0,0.28,0.28,0.018065392164656923,0.018065392164656923,50.90326960823285,0.9645103501136691,0.018065392164656923,0.0,0.49699433634498535,3.0655748872699364,1.3528466606546592,13.597980273402754,0.13978175581981547
L02145,XAU,LONG,68558,2026-04-02T13:40:03+00:00,13,Londres/NY (overlap),Thursday,sub3,EXPIRED,False,,,,,,,68550,12.97776586889332,19.1734276895113,1.4774058865916584,19173.4276895113,19.1734276895113,19.1734276895113,1.4774058865916584,19173.4276895113,19.1734276895113,1.0,1.0,0.28,0.28,0.014603544266274946,0.014603544266274946,50.73017721331375,0.9712132993250369,0.014603544266274946,-0.5493,0.4975996516034324,2.9406943910506094,0.19431575634553708,2.5217843904893016,-1.415806093716086
L02146,XAU,SHORT,68578,2026-04-02T15:20:03+00:00,15,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,68579.0,1.0,68646.0,win,30.042646960873753,0.9871848150276993,68570,14.758462934088978,30.43264696087408,2.0620471858611373,30432.64696087408,30.43264696087408,30.43264696087408,2.0620471858611373,30432.64696087408,30.43264696087408,1.0,1.0,0.28,0.28,0.009200645621131272,0.009200645621131272,50.46003228105656,0.9817664690147545,0.009200645621131272,0.0,0.49845088265581083,4.111356424631195,0.5118653340028392,7.554345559125977,0.516788234253224
L02147,XAU,LONG,68657,2026-04-05T22:55:03+00:00,22,Post-NY / transicion,Sunday,sub3,FILLED_CLOSED,True,68658.0,1.0,68664.0,loss,-35.242365669673745,-1.010320400955878,68655,13.752342630719198,34.88236566967316,2.536467175545418,34882.36566967316,34.88236566967316,34.88236566967316,2.536467175545418,34882.36566967316,34.88236566967316,1.0,1.0,0.36,0.36,0.010320400955861349,0.010320400955861349,50.51602004779306,0.9795700434315743,0.010320400955861349,-0.5493,0.4986753982195703,5.059530624544016,0.17531318372929827,2.410966970327536,0.8038630433266157
L02148,XAU,LONG,68670,2026-04-06T00:00:03+00:00,0,Asia,Monday,sub3,FILLED_CLOSED,True,68671.0,1.0,68675.0,loss,-15.259970837464607,-1.0186916251732876,68666,11.25106019470211,14.979970837463952,1.3314274902304504,14979.970837463952,14.979970837463952,14.979970837463952,1.3314274902304504,14979.970837463952,14.979970837463952,1.0,1.0,0.28,0.28,0.018691625173243853,0.018691625173243853,50.93458125866219,0.9633026821633779,0.018691625173243853,-0.5493,0.4969068314219371,2.6464829446871296,0.25484104368104266,2.8672319225361207,-0.8793837939520679
L02149,XAU,LONG,68678,2026-04-06T00:40:03+00:00,0,Asia,Monday,sub3,EXPIRED,False,,,,,,,68675,10.89741124044349,15.285449601452456,1.4026679606917711,15285.449601452456,15.285449601452456,15.285449601452456,1.4026679606917711,15285.449601452456,15.285449601452456,1.0,1.0,0.28,0.28,0.01831807420132371,0.01831807420132371,50.91590371006618,0.9640228830943796,0.01831807420132371,-0.5493,0.4969720384511124,2.7884492869397888,0.3044366157565529,3.3175709985480353,0.1623321320053477
L02150,XAU,SHORT,68706,2026-04-06T03:00:03+00:00,3,Asia,Monday,sub3,FILLED_CLOSED,True,68718.0,12.0,68732.0,loss,-26.319787226833796,-1.010752776033136,68698,10.07151775312287,26.03978722683314,2.585487894191419,26039.78722683314,26.03978722683314,26.03978722683314,2.585487894191419,26039.78722683314,26.03978722683314,1.0,1.0,0.28,0.28,0.010752776033110948,0.010752776033110948,50.53763880165555,0.9787232322520799,0.010752776033110948,0.0,0.4981994563345257,5.152421468708165,1.1163245906686559,11.243082933166988,0.13960160071842115
L02151,XAU,SHORT,68738,2026-04-06T05:40:03+00:00,5,Asia,Monday,sub3,FILLED_CLOSED,True,68740.0,2.0,68742.0,win,15.312911526662901,0.9820431226380102,68734,6.126013273411526,15.592911526663556,2.5453603886790135,15592.911526663556,15.592911526663556,15.592911526663556,2.5453603886790135,15592.911526663556,15.592911526663556,1.0,1.0,0.28,0.28,0.01795687736194782,0.01795687736194782,50.89784386809739,0.9647197680740989,0.01795687736194782,0.0,0.49698120037136695,5.060169501732725,0.3531246010723088,2.1632459933371138,-0.8826294946938843
L02152,XAU,SHORT,68788,2026-04-06T09:50:03+00:00,9,Londres,Monday,sub3,EXPIRED,False,,,,,,,68786,5.933898683803345,8.392036535351508,1.4142534246932263,8392.036535351508,8.392036535351508,8.392036535351508,1.4142534246932263,8392.036535351508,8.392036535351508,1.0,1.0,0.28,0.28,0.03336496437074579,0.03336496437074579,51.668248218537286,0.9354246263011967,0.03336496437074579,0.0,0.4943278132473082,2.7967791421854344,0.7789537218195479,4.622232464648732,0.8330105152437614
L02153,XAU,LONG,68821,2026-04-06T12:35:03+00:00,12,Londres/NY (overlap),Monday,sub3,FILLED_CLOSED,True,68822.0,1.0,68845.0,win,16.82027567240948,0.9836259949626186,68819,6.949243543024946,17.100275672410135,2.46073915333906,17100.275672410135,17.100275672410135,17.100275672410135,2.46073915333906,17100.275672410135,17.100275672410135,1.0,1.0,0.28,0.28,0.016374005037343146,0.016374005037343146,50.81870025186716,0.9677795674501896,0.016374005037343146,-0.5493,0.4972603151564679,4.894658662374977,0.004475388924976655,0.03110056758941937,-0.9386633177574221
L02154,XAU,SHORT,68847,2026-04-06T14:45:03+00:00,14,Londres/NY (overlap),Monday,sub3,FILLED_CLOSED,True,68848.0,1.0,68852.0,win,17.185715471696312,0.9839685926148063,68845,10.19214189238332,17.465715471696967,1.7136452431798712,17465.715471696967,17.465715471696967,17.465715471696967,1.7136452431798712,17465.715471696967,17.465715471696967,1.0,1.0,0.28,0.28,0.01603140738515622,0.01603140738515622,50.80157036925781,0.968443086958474,0.01603140738515622,0.0,0.49729572932712657,3.408853560933835,0.17329000193991903,1.7661962883030355,0.096348737131871
