cfg_id,ema_periods,periodos_htf_min,buf_bp,rr,full_expectancy_r,full_n_trades,sub1_expectancy_r,sub1_n_trades,sub2_expectancy_r,sub2_n_trades,sub3_expectancy_r,sub3_n_trades,positive_subperiods
cfg_3534,23,650,0.2,1.5,-0.0642234701105752,1624,-0.12144192857672098,545,-0.00044916889836121247,510,-0.05925048111188769,575,0
cfg_3537,23,650,0.2,2.0,-0.1163557292416884,1340,-0.2146642741400721,474,-0.014401281136718113,407,-0.09137532948744273,465,0
cfg_3540,23,650,0.2,2.5,-0.0701662534314861,1149,-0.1465905523396917,415,-0.038941192759041114,351,-0.02796580573916681,391,0
cfg_3543,23,650,0.2,3.0,-0.0593841547073119,989,-0.12057199045843713,366,-0.04005759291005638,303,-0.011349091427845895,325,0
cfg_3546,23,650,0.7,0.5,-0.0234651678777544,2229,-0.04592066989232819,703,0.018525451817473927,743,-0.04057714877925109,784,1
cfg_3549,23,650,0.7,1.0,-0.0475954744011022,1946,-0.10660113399581526,634,0.024078389908981607,627,-0.05569629290113916,685,1
cfg_3552,23,650,0.7,1.5,-0.0706770483907869,1587,-0.12962221995176731,534,-0.013187274437998664,497,-0.057951491843379735,562,0
cfg_3555,23,650,0.7,2.0,-0.1230365974399946,1305,-0.25026120250121753,454,-0.0208404099421205,401,-0.07185037896307722,456,0
cfg_3558,23,650,0.7,2.5,-0.0724024027828556,1124,-0.14347793510040344,403,-0.03688492711196888,347,-0.04068436348363101,382,0
cfg_3561,23,650,0.7,3.0,-0.0420077925301406,971,-0.09440170592203007,360,0.0034752381179671923,298,-0.02840659758385199,318,1
cfg_3564,23,650,1.2,0.5,-0.0280012396064493,2209,-0.048615286220748656,698,0.011052856433131518,736,-0.04392026213401579,776,1
cfg_3567,23,650,1.2,1.0,-0.0503348035188442,1915,-0.0948468040002428,626,0.018416679855307008,618,-0.06917624982923908,671,1
cfg_3570,23,650,1.2,1.5,-0.0791914128351849,1571,-0.14603531978187814,522,-0.017684824948915885,497,-0.06372556299276269,558,0
cfg_3573,23,650,1.2,2.0,-0.1228329058005014,1283,-0.24847430173482157,446,-0.05091654568369949,395,-0.06227590725931252,449,0
cfg_3576,23,650,1.2,2.5,-0.069333579161992,1099,-0.11613067956519893,395,-0.0516312530252101,338,-0.04453803537823381,373,0
cfg_3579,23,650,1.2,3.0,-0.0345767396588795,948,-0.07615372685083051,345,-0.012989367946442553,295,-0.012277384982046776,313,0
cfg_3582,23,650,1.7,0.5,-0.0294124037112542,2189,-0.058798949682382966,690,0.01883648923205483,737,-0.04681578696273236,763,1
cfg_3585,23,650,1.7,1.0,-0.047370293522429,1884,-0.08850259060927265,609,0.01663441598042949,610,-0.06543284379578164,665,1
cfg_3588,23,650,1.7,1.5,-0.0810744813258982,1540,-0.14596689481330477,508,-0.008543559202917586,492,-0.07813562462121372,546,0
cfg_3591,23,650,1.7,2.0,-0.1184051211477241,1255,-0.23378919040487636,431,-0.050788626770265154,389,-0.06641470857805477,442,0
cfg_3594,23,650,1.7,2.5,-0.068360201493541,1084,-0.12345294231628673,387,-0.04990866058423964,334,-0.036144099926633685,370,0
cfg_3597,23,650,1.7,3.0,-0.0426448533481799,936,-0.08226699507154324,335,0.0011341520589981204,291,-0.04392537408485258,315,1
cfg_3600,23,650,2.2,0.5,-0.0242939441337095,2177,-0.05032863381120166,687,0.019845512854951432,736,-0.04098471339255233,755,1
cfg_3603,23,650,2.2,1.0,-0.0408667709021179,1864,-0.08462288140131735,599,0.014174166345964079,605,-0.0486057856627516,660,1
cfg_3606,23,650,2.2,1.5,-0.0816924583105053,1503,-0.15240102099056757,501,-0.01762528220311878,482,-0.06675796285011779,527,0
cfg_3609,23,650,2.2,2.0,-0.1085401465866744,1223,-0.23840174100908745,419,-0.03754231832398236,384,-0.04612765893522532,427,0
cfg_3612,23,650,2.2,2.5,-0.0569906526670574,1054,-0.12855433482150797,374,-0.04235454478793532,328,-0.002134265935540835,358,0
cfg_3615,23,650,2.2,3.0,-0.0521085319882461,917,-0.09842384475469049,324,-0.01930017724687061,289,-0.03706028737852705,309,0
cfg_3618,23,650,2.7,0.5,-0.0296885742261691,2162,-0.056827101871865016,681,0.009192745435393938,731,-0.04025553778726094,751,1
cfg_3621,23,650,2.7,1.0,-0.0434021609089969,1823,-0.11046447806542531,580,0.0258155882769587,595,-0.04541353882014083,649,1
cfg_3624,23,650,2.7,1.5,-0.0888031738087133,1473,-0.15619032936443145,485,-0.02102354456157849,479,-0.08181332087810918,516,0
cfg_3627,23,650,2.7,2.0,-0.1003996171683232,1201,-0.23167965583984454,411,-0.029378972499805936,381,-0.037041242138779865,416,0
cfg_3630,23,650,2.7,2.5,-0.0567427430068991,1038,-0.14494966637975756,365,-0.03294825749772593,325,0.008722839038601816,353,1
cfg_3633,23,650,2.7,3.0,-0.0849341401866296,897,-0.15813313656027458,319,-0.022647096984882424,282,-0.06486840746423099,300,0
cfg_3636,23,650,3.2,0.5,-0.0257445160128976,2137,-0.03921494169951596,673,0.0024040159851517946,726,-0.038421962285331374,739,1
cfg_3639,23,650,3.2,1.0,-0.0466336378729906,1787,-0.10162760208656002,572,0.02192579629522146,584,-0.0568567479865441,635,1
cfg_3642,23,650,3.2,1.5,-0.081692969927291,1427,-0.14990782611198727,477,-0.02082292219753166,459,-0.06572397301283556,498,0
cfg_3645,23,650,3.2,2.0,-0.0838474078113033,1169,-0.20048571560522643,400,-0.023709535150035238,367,-0.025309118015081313,409,0
cfg_3648,23,650,3.2,2.5,-0.0466663664257814,1003,-0.09278273415416703,352,-0.04298763883603912,314,-0.00664901565863158,342,0
cfg_3651,23,650,3.2,3.0,-0.0820514012848256,871,-0.11819145786871446,311,-0.019640284031478873,273,-0.10117754393431794,291,0
cfg_3654,23,800,0.2,0.5,-0.0078130921869661,1992,-0.025987093616829236,645,0.02607020199076039,649,-0.019668844572313503,699,1
cfg_3657,23,800,0.2,1.0,-0.044635570522097,1841,-0.11235170942880876,629,0.05282409284954849,575,-0.06263468825810029,637,1
cfg_3660,23,800,0.2,1.5,-0.059127757933887,1562,-0.13250374242268853,537,0.04264104586296048,489,-0.07055269009253198,542,1
cfg_3663,23,800,0.2,2.0,-0.0862749850559594,1315,-0.1444635252268861,464,-0.005910085649382752,398,-0.08334064040713016,459,0
cfg_3666,23,800,0.2,2.5,-0.0674157215423864,1128,-0.14357545033479813,410,-0.025815166416172576,343,-0.027749487246665996,384,0
cfg_3669,23,800,0.2,3.0,-0.0620468740110082,969,-0.10259242812699906,363,-0.056815717371330315,292,-0.014158962789037189,320,0
cfg_3672,23,800,0.7,0.5,-0.0116850677812011,1979,-0.035989476593608294,638,0.021127565597223032,647,-0.017063947760883675,695,1
cfg_3675,23,800,0.7,1.0,-0.0445099461221166,1819,-0.12109684543302152,617,0.0466975415706183,575,-0.049628485969707814,627,1
cfg_3678,23,800,0.7,1.5,-0.0732518979310661,1529,-0.1570608890955052,530,0.041175002555617214,476,-0.08418863024948972,529,1
cfg_3681,23,800,0.7,2.0,-0.1023667904552498,1287,-0.1943241469649198,449,-0.02022407496211092,392,-0.06801611374565109,452,0
cfg_3684,23,800,0.7,2.5,-0.0652065899313307,1105,-0.12351219605153459,402,-0.030992288754157517,338,-0.038026197404613826,374,0
cfg_3687,23,800,0.7,3.0,-0.051644070750907,958,-0.08912557479271069,362,-0.040064528349325876,287,-0.012443731481049766,315,0
cfg_3690,23,800,1.2,0.5,-0.0143520090020104,1968,-0.03940385571319483,637,0.024319482219949118,646,-0.02460763223922237,686,1
cfg_3693,23,800,1.2,1.0,-0.0415827694596722,1789,-0.11019849547295898,606,0.04852632584410605,567,-0.053805875184211455,616,1
cfg_3696,23,800,1.2,1.5,-0.080280777135273,1510,-0.157800238175657,517,0.02748652822722746,473,-0.09279720095128234,526,1
cfg_3699,23,800,1.2,2.0,-0.1048904726478837,1259,-0.18280730609233248,440,-0.06929088452624549,384,-0.05953173995566091,442,0
cfg_3702,23,800,1.2,2.5,-0.0661511402770937,1074,-0.10202165700765362,393,-0.04897425634124313,323,-0.04476737614532445,366,0
cfg_3705,23,800,1.2,3.0,-0.0325468740795133,928,-0.06815186439609672,342,-0.02248102513235606,282,0.004069195446768109,310,1
cfg_3708,23,800,1.7,0.5,-0.0214017870822909,1950,-0.058686541619666716,629,0.022101771857720665,645,-0.025259629878920477,677,1
cfg_3711,23,800,1.7,1.0,-0.0382788640309134,1771,-0.10619189514805312,594,0.048104689980964975,562,-0.04840164279086417,615,1
cfg_3714,23,800,1.7,1.5,-0.0773253646649974,1470,-0.14814501182198053,498,0.025608342647338682,467,-0.09395915788772319,511,1
cfg_3717,23,800,1.7,2.0,-0.0951968173082746,1234,-0.17788535809221803,424,-0.06393403704727565,379,-0.0435965107646214,438,0
cfg_3720,23,800,1.7,2.5,-0.0515920436517388,1055,-0.09699096907782002,380,-0.03938672933108849,320,-0.017077843051045524,363,0
cfg_3723,23,800,1.7,3.0,-0.0363435973843744,912,-0.06511479526151766,329,-0.015182293082499299,280,-0.01823689015573085,309,0
cfg_3726,23,800,2.2,0.5,-0.0170907588332801,1945,-0.051719356036542964,627,0.027909346691974167,646,-0.025063809599940857,673,1
cfg_3729,23,800,2.2,1.0,-0.0326213973302871,1756,-0.10436424599241985,587,0.04743553607253596,557,-0.03343275785621742,612,1
cfg_3732,23,800,2.2,1.5,-0.077614801777999,1440,-0.1375976368354147,490,0.009282837280977882,460,-0.09227073798703317,497,1
cfg_3735,23,800,2.2,2.0,-0.0854236719872579,1203,-0.17589549235315663,413,-0.03991006600650917,373,-0.03889593218571221,424,0
cfg_3738,23,800,2.2,2.5,-0.0427711623478988,1032,-0.10130247827468625,367,-0.03446266732690291,315,0.010401592722960463,357,1
cfg_3741,23,800,2.2,3.0,-0.0447294970038856,896,-0.08686414686578199,320,-0.03657330600524836,278,-0.000861564219455189,304,0
cfg_3744,23,800,2.7,0.5,-0.0222573311498698,1944,-0.061751682144921355,624,0.019010552503127266,649,-0.02246669871530787,672,1
cfg_3747,23,800,2.7,1.0,-0.0379869410024893,1733,-0.12432308270358615,574,0.04835129837304872,553,-0.0333913622754039,607,1
cfg_3750,23,800,2.7,1.5,-0.0846204233507901,1417,-0.15348483652816092,478,0.010068091115331397,455,-0.09847974668951714,491,1
cfg_3753,23,800,2.7,2.0,-0.0835706967481521,1183,-0.18462054378826845,406,-0.018086876482470603,368,-0.044459534884566096,416,0
cfg_3756,23,800,2.7,2.5,-0.0388694401377887,1016,-0.12225535268046854,360,-0.007024622925342439,310,0.02144553563420222,352,1
cfg_3759,23,800,2.7,3.0,-0.0542185928962647,875,-0.13425119092841042,315,-0.0035913033884613452,269,-0.004406524627096871,296,0
cfg_3762,23,800,3.2,0.5,-0.0228417541982335,1925,-0.05664128238196281,620,0.012838865165066176,643,-0.02282399943624058,663,1
cfg_3765,23,800,3.2,1.0,-0.0414987138787469,1699,-0.1119018440373617,568,0.03875380843304128,543,-0.04406323125068472,592,1
cfg_3768,23,800,3.2,1.5,-0.0743392219235336,1380,-0.1455561377481257,472,0.010201617543003296,438,-0.07457518352053531,477,1
cfg_3771,23,800,3.2,2.0,-0.0688554281073064,1154,-0.1591885775730748,395,-0.020669130220693683,357,-0.025501935413045473,409,0
cfg_3774,23,800,3.2,2.5,-0.017153852341619,981,-0.06395677939263462,349,-0.013289285803335755,298,0.030339883587134693,340,1
cfg_3777,23,800,3.2,3.0,-0.0657256053544784,854,-0.13871122576937886,309,0.003935733943402531,263,-0.03975828119986732,287,1
